Release_Date,Title,Popularity,Vote_Count,Vote_Average,Genre
2021,No Man of God,30.034,103,average,Drama
2011,The Double,30.033,514,not_popular,Action
2011,The Double,30.033,514,not_popular,Drama
2011,The Double,30.033,514,not_popular,Crime
1972,Fist of Fury,30.028,672,popular,Drama
1972,Fist of Fury,30.028,672,popular,Action
1972,Fist of Fury,30.028,672,popular,Thriller
2005,Kronk's New Groove,30.009,1000,below_avg,Animation
2005,Kronk's New Groove,30.009,1000,below_avg,Comedy
2005,Kronk's New Groove,30.009,1000,below_avg,Family
2009,My Life in Ruins,29.989,328,below_avg,Comedy
2009,My Life in Ruins,29.989,328,below_avg,Romance
2022,"Kinsenas, Katapusan",29.984,2,not_popular,Thriller
2005,Get Rich or Die Tryin',29.97,683,average,Drama
2005,Get Rich or Die Tryin',29.97,683,average,Crime
2005,Get Rich or Die Tryin',29.97,683,average,Music
2015,Barbie & Her Sisters in the Great Puppy Adventure,29.959,216,popular,Family
2015,Barbie & Her Sisters in the Great Puppy Adventure,29.959,216,popular,Animation
2015,Barbie & Her Sisters in the Great Puppy Adventure,29.959,216,popular,Adventure
1987,The Living Daylights,29.949,1291,below_avg,Action
1987,The Living Daylights,29.949,1291,below_avg,Adventure
1987,The Living Daylights,29.949,1291,below_avg,Thriller
1979,Mad Max,29.938,3332,average,Adventure
1979,Mad Max,29.938,3332,average,Action
1979,Mad Max,29.938,3332,average,Thriller
1979,Mad Max,29.938,3332,average,Science Fiction
2011,Spy Kids: All the Time in the World,29.922,777,not_popular,Family
2011,Spy Kids: All the Time in the World,29.922,777,not_popular,Comedy
2011,Spy Kids: All the Time in the World,29.922,777,not_popular,Action
2008,Resident Evil: Degeneration,29.921,788,average,Animation
2008,Resident Evil: Degeneration,29.921,788,average,Horror
2008,Resident Evil: Degeneration,29.921,788,average,Action
2008,Resident Evil: Degeneration,29.921,788,average,Science Fiction
2018,The Lie,29.913,497,below_avg,Drama
2018,The Lie,29.913,497,below_avg,Horror
2018,The Lie,29.913,497,below_avg,Mystery
2018,The Lie,29.913,497,below_avg,Thriller
2001,Doraemon: Nobita and the Winged Braves,29.913,22,popular,Family
2001,Doraemon: Nobita and the Winged Braves,29.913,22,popular,Animation
2001,Doraemon: Nobita and the Winged Braves,29.913,22,popular,Adventure
1997,Beauty and the Beast: The Enchanted Christmas,29.903,808,below_avg,Animation
1997,Beauty and the Beast: The Enchanted Christmas,29.903,808,below_avg,Family
1997,Beauty and the Beast: The Enchanted Christmas,29.903,808,below_avg,Fantasy
2012,Pitch Perfect,29.899,5706,popular,Comedy
2012,Pitch Perfect,29.899,5706,popular,Music
2012,Pitch Perfect,29.899,5706,popular,Romance
2017,Peach Girl,29.895,40,average,Romance
2017,Peach Girl,29.895,40,average,Comedy
2017,Peach Girl,29.895,40,average,Drama
2003,One Piece: Dead End Adventure,29.889,125,average,Action
2003,One Piece: Dead End Adventure,29.889,125,average,Animation
2003,One Piece: Dead End Adventure,29.889,125,average,Adventure
2019,Discarnate,29.864,74,not_popular,Horror
2019,Discarnate,29.864,74,not_popular,Thriller
2008,Anaconda 3: Offspring,29.86,221,not_popular,Action
2008,Anaconda 3: Offspring,29.86,221,not_popular,Horror
2008,Anaconda 3: Offspring,29.86,221,not_popular,Thriller
2008,Next Avengers: Heroes of Tomorrow,29.843,189,average,Animation
2008,Next Avengers: Heroes of Tomorrow,29.843,189,average,Family
2008,Next Avengers: Heroes of Tomorrow,29.843,189,average,Action
2008,Next Avengers: Heroes of Tomorrow,29.843,189,average,Adventure
2008,Next Avengers: Heroes of Tomorrow,29.843,189,average,Science Fiction
1994,Chungking Express,29.84,1110,popular,Drama
1994,Chungking Express,29.84,1110,popular,Comedy
1994,Chungking Express,29.84,1110,popular,Romance
2009,Old Dogs,29.837,581,not_popular,Comedy
2009,Old Dogs,29.837,581,not_popular,Family
2016,Blood Father,29.83,1247,below_avg,Action
2016,Blood Father,29.83,1247,below_avg,Thriller
2016,Blood Father,29.83,1247,below_avg,Drama
2014,Scooby-Doo! WrestleMania Mystery,29.83,239,popular,Animation
2014,Scooby-Doo! WrestleMania Mystery,29.83,239,popular,Comedy
2014,Scooby-Doo! WrestleMania Mystery,29.83,239,popular,Family
2014,Scooby-Doo! WrestleMania Mystery,29.83,239,popular,Mystery
2012,Asura,29.825,58,average,Animation
2012,Asura,29.825,58,average,Drama
2012,Asura,29.825,58,average,History
2012,Asura,29.825,58,average,Horror
2014,The Salvation,29.821,645,below_avg,Drama
2014,The Salvation,29.821,645,below_avg,Western
2018,A Wrinkle in Time,29.816,1562,not_popular,Adventure
2018,A Wrinkle in Time,29.816,1562,not_popular,Science Fiction
2018,A Wrinkle in Time,29.816,1562,not_popular,Family
2018,A Wrinkle in Time,29.816,1562,not_popular,Fantasy
2013,Ender's Game,29.811,4868,average,Science Fiction
2013,Ender's Game,29.811,4868,average,Action
2013,Ender's Game,29.811,4868,average,Adventure
2011,A Princess for Christmas,29.81,340,average,Comedy
2011,A Princess for Christmas,29.81,340,average,Family
2011,A Princess for Christmas,29.81,340,average,TV Movie
2011,A Princess for Christmas,29.81,340,average,Romance
2010,"No eres tú, soy yo",29.807,141,popular,Drama
2010,"No eres tú, soy yo",29.807,141,popular,Comedy
2010,"No eres tú, soy yo",29.807,141,popular,Romance
2021,Souvenir,29.805,28,average,Drama
1983,Cujo,29.788,720,below_avg,Horror
1983,Cujo,29.788,720,below_avg,Thriller
2012,This Is 40,29.784,1798,not_popular,Comedy
2004,"Mickey, Donald, Goofy: The Three Musketeers",29.779,716,average,Adventure
2004,"Mickey, Donald, Goofy: The Three Musketeers",29.779,716,average,Animation
2004,"Mickey, Donald, Goofy: The Three Musketeers",29.779,716,average,Comedy
2004,"Mickey, Donald, Goofy: The Three Musketeers",29.779,716,average,Family
2018,Siberia,29.774,419,not_popular,Crime
2018,Siberia,29.774,419,not_popular,Romance
2018,Siberia,29.774,419,not_popular,Thriller
2016,Lego Scooby-Doo!: Haunted Hollywood,29.772,188,popular,Animation
2016,Lego Scooby-Doo!: Haunted Hollywood,29.772,188,popular,Family
2016,Lego Scooby-Doo!: Haunted Hollywood,29.772,188,popular,Comedy
2015,The Big Short,29.765,7289,popular,Comedy
2015,The Big Short,29.765,7289,popular,Drama
2001,Joy Ride,29.749,904,below_avg,Mystery
2001,Joy Ride,29.749,904,below_avg,Thriller
2001,Joy Ride,29.749,904,below_avg,Drama
2017,Boo 2! A Madea Halloween,29.724,437,not_popular,Horror
2017,Boo 2! A Madea Halloween,29.724,437,not_popular,Comedy
2014,Alien Outpost,29.722,176,not_popular,Thriller
2014,Alien Outpost,29.722,176,not_popular,Action
2014,Alien Outpost,29.722,176,not_popular,Science Fiction
1992,Army of Darkness,29.706,2325,popular,Fantasy
1992,Army of Darkness,29.706,2325,popular,Horror
1992,Army of Darkness,29.706,2325,popular,Comedy
2018,A Simple Favor,29.702,3429,average,Crime
2018,A Simple Favor,29.702,3429,average,Thriller
2018,A Simple Favor,29.702,3429,average,Mystery
2018,A Simple Favor,29.702,3429,average,Comedy
1997,Gattaca,29.7,5005,popular,Thriller
1997,Gattaca,29.7,5005,popular,Science Fiction
1997,Gattaca,29.7,5005,popular,Mystery
1997,Gattaca,29.7,5005,popular,Romance
2017,The Death of Stalin,29.69,1406,average,Comedy
2017,The Death of Stalin,29.69,1406,average,Drama
2017,The Death of Stalin,29.69,1406,average,History
2017,Darkest Hour,29.68,4261,popular,Drama
2017,Darkest Hour,29.68,4261,popular,History
2010,Gantz,29.68,223,average,Horror
2010,Gantz,29.68,223,average,Action
2010,Gantz,29.68,223,average,Science Fiction
2018,The Miseducation of Cameron Post,29.677,771,average,Drama
2016,Skiptrace,29.672,503,not_popular,Action
2016,Skiptrace,29.672,503,not_popular,Comedy
2016,Skiptrace,29.672,503,not_popular,Thriller
2016,Skiptrace,29.672,503,not_popular,Mystery
2014,Barbie: The Pearl Princess,29.669,244,average,Family
2014,Barbie: The Pearl Princess,29.669,244,average,Animation
2018,Extinction,29.666,1458,below_avg,Action
2018,Extinction,29.666,1458,below_avg,Drama
2018,Extinction,29.666,1458,below_avg,Science Fiction
2018,Extinction,29.666,1458,below_avg,Thriller
2015,Magic Mike XXL,29.657,1515,below_avg,Comedy
2015,Magic Mike XXL,29.657,1515,below_avg,Drama
2022,Nightride,29.653,3,not_popular,Thriller
2022,Nightride,29.653,3,not_popular,Drama
2017,Boruto: Jump Festa Special,29.651,10,not_popular,Animation
1966,The Bible: In the Beginning...,29.641,179,popular,Drama
1966,The Bible: In the Beginning...,29.641,179,popular,Family
2020,The Old Guard,29.64,3242,popular,Action
2020,The Old Guard,29.64,3242,popular,Fantasy
1989,Dead Calm,29.627,549,average,Thriller
1989,Dead Calm,29.627,549,average,Horror
2010,Faster,29.626,1501,below_avg,Crime
2010,Faster,29.626,1501,below_avg,Drama
2010,Faster,29.626,1501,below_avg,Action
2010,Faster,29.626,1501,below_avg,Thriller
1984,Gremlins,29.613,5151,average,Fantasy
1984,Gremlins,29.613,5151,average,Horror
1984,Gremlins,29.613,5151,average,Comedy
2022,Redeeming Love,29.611,29,average,Drama
2022,Redeeming Love,29.611,29,average,History
2022,Redeeming Love,29.611,29,average,Romance
1993,The Crush,29.588,352,below_avg,Drama
1993,The Crush,29.588,352,below_avg,Thriller
1993,The Crush,29.588,352,below_avg,Horror
2017,Papillon,29.584,1446,popular,Drama
2017,Papillon,29.584,1446,popular,History
2017,Papillon,29.584,1446,popular,Crime
2008,Nick and Norah's Infinite Playlist,29.574,996,below_avg,Comedy
2008,Nick and Norah's Infinite Playlist,29.574,996,below_avg,Music
2008,Nick and Norah's Infinite Playlist,29.574,996,below_avg,Drama
2007,Are We Done Yet?,29.574,464,not_popular,Family
2007,Are We Done Yet?,29.574,464,not_popular,Comedy
2002,Resident Evil,29.568,5072,average,Horror
2002,Resident Evil,29.568,5072,average,Action
2002,Resident Evil,29.568,5072,average,Science Fiction
2021,Mixtape,29.565,74,popular,Comedy
2021,Mixtape,29.565,74,popular,Family
2014,Kite,29.547,187,not_popular,Drama
2014,Kite,29.547,187,not_popular,Action
2018,The Clovehitch Killer,29.531,452,below_avg,Drama
2018,The Clovehitch Killer,29.531,452,below_avg,Mystery
2018,The Clovehitch Killer,29.531,452,below_avg,Crime
2006,Bleach the Movie: Memories of Nobody,29.517,139,average,Fantasy
2006,Bleach the Movie: Memories of Nobody,29.517,139,average,Animation
2006,Bleach the Movie: Memories of Nobody,29.517,139,average,Science Fiction
1955,The Miracle of Marcelino,29.516,181,average,Drama
1955,The Miracle of Marcelino,29.516,181,average,Comedy
2014,Rurouni Kenshin Part III: The Legend Ends,29.511,329,popular,Action
2014,Rurouni Kenshin Part III: The Legend Ends,29.511,329,popular,Adventure
2014,Rurouni Kenshin Part III: The Legend Ends,29.511,329,popular,Drama
2014,Rurouni Kenshin Part III: The Legend Ends,29.511,329,popular,Fantasy
2020,Jingle Jangle: A Christmas Journey,29.506,398,average,Family
2020,Jingle Jangle: A Christmas Journey,29.506,398,average,Fantasy
2020,Jingle Jangle: A Christmas Journey,29.506,398,average,Music
2019,Breakthrough,29.502,821,popular,Drama
2019,Teen Titans Go! vs. Teen Titans,29.495,368,popular,Action
2019,Teen Titans Go! vs. Teen Titans,29.495,368,popular,Animation
2017,Ao Oni The Animation,29.491,7,not_popular,Horror
2017,Ao Oni The Animation,29.491,7,not_popular,Animation
2012,Vamps,29.486,222,not_popular,Comedy
2012,Vamps,29.486,222,not_popular,Romance
2012,Vamps,29.486,222,not_popular,Horror
2020,Yellowstone,29.485,1,average,Documentary
1997,Anaconda,29.472,1946,not_popular,Adventure
1997,Anaconda,29.472,1946,not_popular,Horror
1997,Anaconda,29.472,1946,not_popular,Thriller
2013,Breakout,29.46,62,not_popular,Action
2013,Breakout,29.46,62,not_popular,Thriller
2010,30 Days of Night: Dark Days,29.456,385,not_popular,Horror
2010,30 Days of Night: Dark Days,29.456,385,not_popular,Thriller
2020,Return of the Tooth Fairy,29.455,701,below_avg,Horror
2016,Precious Cargo,29.454,226,not_popular,Action
2016,Precious Cargo,29.454,226,not_popular,Crime
2016,Precious Cargo,29.454,226,not_popular,Thriller
2008,The Hurt Locker,29.451,4531,popular,Drama
2008,The Hurt Locker,29.451,4531,popular,Thriller
2008,The Hurt Locker,29.451,4531,popular,War
1993,The Fugitive,29.451,3276,popular,Drama
1993,The Fugitive,29.451,3276,popular,Action
1993,The Fugitive,29.451,3276,popular,Thriller
1992,Cool World,29.447,540,not_popular,Animation
1992,Cool World,29.447,540,not_popular,Comedy
1992,Cool World,29.447,540,not_popular,Fantasy
1986,Critters,29.437,698,below_avg,Horror
1986,Critters,29.437,698,below_avg,Action
1986,Critters,29.437,698,below_avg,Comedy
1986,Critters,29.437,698,below_avg,Science Fiction
1986,Critters,29.437,698,below_avg,Thriller
2008,The Forbidden Kingdom,29.436,1311,average,Action
2008,The Forbidden Kingdom,29.436,1311,average,Adventure
2008,The Forbidden Kingdom,29.436,1311,average,Fantasy
2013,I'm in Love with a Church Girl,29.435,64,below_avg,Drama
2013,I'm in Love with a Church Girl,29.435,64,below_avg,Romance
2021,Monstruosamente Solo,29.424,8,not_popular,Comedy
2021,Monstruosamente Solo,29.424,8,not_popular,Drama
2021,Monstruosamente Solo,29.424,8,not_popular,Animation
1998,Who Am I?,29.419,634,average,Adventure
1998,Who Am I?,29.419,634,average,Action
1998,Who Am I?,29.419,634,average,Comedy
1998,Who Am I?,29.419,634,average,Thriller
2017,Sleepless,29.417,1064,not_popular,Action
2017,Sleepless,29.417,1064,not_popular,Crime
2017,Sleepless,29.417,1064,not_popular,Thriller
2008,Jumper,29.408,4707,below_avg,Action
2008,Jumper,29.408,4707,below_avg,Adventure
2008,Jumper,29.408,4707,below_avg,Science Fiction
2018,Deep Blue Sea 2,29.402,419,not_popular,Action
2018,Deep Blue Sea 2,29.402,419,not_popular,Horror
2018,Deep Blue Sea 2,29.402,419,not_popular,Science Fiction
2021,Birds of Paradise,29.396,99,average,Drama
2017,Scooby-Doo! Shaggy's Showdown,29.376,138,popular,Animation
2017,Scooby-Doo! Shaggy's Showdown,29.376,138,popular,Family
2017,Scooby-Doo! Shaggy's Showdown,29.376,138,popular,Mystery
2017,Scooby-Doo! Shaggy's Showdown,29.376,138,popular,Comedy
2017,Scooby-Doo! Shaggy's Showdown,29.376,138,popular,Western
2018,The Ballad of Buster Scruggs,29.371,3167,popular,Comedy
2018,The Ballad of Buster Scruggs,29.371,3167,popular,Drama
2018,The Ballad of Buster Scruggs,29.371,3167,popular,Western
2009,One Piece Film: Strong World,29.356,250,popular,Animation
2009,One Piece Film: Strong World,29.356,250,popular,Fantasy
2009,One Piece Film: Strong World,29.356,250,popular,Adventure
2008,Gran Torino,29.351,8812,popular,Drama
2019,Primal: Tales of Savagery,29.349,211,popular,Action
2019,Primal: Tales of Savagery,29.349,211,popular,Adventure
2019,Primal: Tales of Savagery,29.349,211,popular,Animation
2014,Iron Man & Captain America: Heroes United,29.343,106,below_avg,Adventure
2014,Iron Man & Captain America: Heroes United,29.343,106,below_avg,Animation
2014,Iron Man & Captain America: Heroes United,29.343,106,below_avg,Action
1987,Hellraiser,29.338,1770,average,Horror
2012,Piranha 3DD,29.336,801,not_popular,Horror
2012,Piranha 3DD,29.336,801,not_popular,Thriller
2012,Piranha 3DD,29.336,801,not_popular,Comedy
2021,I Am Mortal,29.334,8,not_popular,Science Fiction
2021,I Am Mortal,29.334,8,not_popular,Fantasy
2021,I Am Mortal,29.334,8,not_popular,Drama
2014,A Good Man,29.333,104,not_popular,Action
2013,The Smurfs: The Legend of Smurfy Hollow,29.31,68,average,Comedy
2013,The Smurfs: The Legend of Smurfy Hollow,29.31,68,average,Animation
2013,The Smurfs: The Legend of Smurfy Hollow,29.31,68,average,Family
2013,The Smurfs: The Legend of Smurfy Hollow,29.31,68,average,Fantasy
1988,The Naked Gun: From the Files of Police Squad!,29.31,2788,popular,Comedy
1988,The Naked Gun: From the Files of Police Squad!,29.31,2788,popular,Crime
1989,The Karate Kid Part III,29.304,1184,not_popular,Action
1989,The Karate Kid Part III,29.304,1184,not_popular,Family
1989,The Karate Kid Part III,29.304,1184,not_popular,Drama
1989,The Karate Kid Part III,29.304,1184,not_popular,Adventure
2004,Hidden Leaf Village Grand Sports Festival!,29.301,8,popular,Action
2004,Hidden Leaf Village Grand Sports Festival!,29.301,8,popular,Animation
2004,Hidden Leaf Village Grand Sports Festival!,29.301,8,popular,Comedy
1980,The Porno Killers,29.301,7,not_popular,Crime
1980,The Porno Killers,29.301,7,not_popular,Action
2007,Doctor Strange,29.294,256,average,Action
2007,Doctor Strange,29.294,256,average,Animation
2007,Doctor Strange,29.294,256,average,Fantasy
2007,Doctor Strange,29.294,256,average,Science Fiction
2013,Movie 43,29.293,1867,not_popular,Comedy
2016,The Assignment,29.287,388,not_popular,Action
2016,The Assignment,29.287,388,not_popular,Crime
2016,The Assignment,29.287,388,not_popular,Thriller
2013,Instructions Not Included,29.271,699,popular,Comedy
2013,Instructions Not Included,29.271,699,popular,Drama
2021,Prayers for the Stolen,29.26,53,popular,Drama
1995,Rumble in the Bronx,29.248,718,average,Crime
1995,Rumble in the Bronx,29.248,718,average,Action
1995,Rumble in the Bronx,29.248,718,average,Comedy
1995,Rumble in the Bronx,29.248,718,average,Thriller
1980,The Gods Must Be Crazy,29.241,841,popular,Action
1980,The Gods Must Be Crazy,29.241,841,popular,Comedy
2013,Dallas Buyers Club,29.222,7202,popular,Drama
2013,Dallas Buyers Club,29.222,7202,popular,History
2019,Wonder Park,29.221,542,below_avg,Comedy
2019,Wonder Park,29.221,542,below_avg,Animation
2019,Wonder Park,29.221,542,below_avg,Adventure
2019,Wonder Park,29.221,542,below_avg,Family
2019,Wonder Park,29.221,542,below_avg,Fantasy
2015,Young Mother 3,29.201,6,not_popular,Romance
1993,Doraemon: Nobita and the Tin Labyrinth,29.199,22,popular,Adventure
